Ano;Departamento;gabinete;sector;subsector;institucion;proyecto;monto;
2025;Copán;NA;COMUNICACIONES Y ENERGIA;TRANSPORTE Y OBRAS PUBLICAS;Fondo Hondureño de Inversión Social;Proyecto Recuperación de Emergencia a Causa de Ciclones Tropicales Eta e Iota en Honduras.;39030292.900000000000000000000000000000;
2025;Copán;NA;FORTALECIMIENTO INSTITUCIONAL;MODERNIZACION DEL ESTADO;Dirección de Gestión por Resultados;Proyecto Transformación Digital para una Mayor Competitividad;6660171.000000000000000000000000000000;
2025;Copán;NA;FORTALECIMIENTO INSTITUCIONAL;MODERNIZACION DEL ESTADO;Instituto Nacional de Estadísticas;Programa de Apoyo al Censo de Población y Vivienda y Fortalecimiento del Sistema Estadístico Nacional  ;16643776.940000000000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;AGUA Y SANEAMIENTO;Fondo Hondureño de Inversión Social;Programa de Infraestructura para la Seguridad Ciudadana;4016800.000000000000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;AGUA Y SANEAMIENTO;Secretaría de Desarrollo Comunitario, Agua y Saneamiento;Programa de Agua y Saneamiento en Honduras;458564.384237971000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;EDUCACION;Fondo Hondureño de Inversión Social;PROGRAMA DE MEJORAMIENTO INTEGRAL DE LA INFRAESTRUCTURA Y FORMACION EDUCATIVA EN HONDURAS;13840607.711351300000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;EDUCACION;Programa de la Red Solidaria;Mejora de la Calidad Educativa para el Desarrollo de Habilidades para el Empleo: Proyecto Joven;15999958.770000000000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;Mejoramiento de la Calidad en la Educación Prebásica en Honduras;4284823.000000000000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Programa de la Red Solidaria;FINANCIAMIENTO ADICIONAL AL PROYECTO DE INTEGRACIÓN DE LA PROTECCIÓN SOCIAL;6291300.000000000000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Programa de la Red Solidaria;PROYECTO DE INTEGRACIÓN DE LA PROTECCIÓN SOCIAL / 6401-HN;1250220.000000000000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Registro Nacional de las Personas;Fortalecimiento del Ecosistema Nacion al de Registro Civil e Identificación de Honduras;17528164.000000000000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Secretaría de Agricultura y Ganadería;Fortalecimiento del Abastecimiento de Agua Urbana;13388185.672107574000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;SALUD;Programa de la Red Solidaria;PROYECTO DE MEJORA DE LA GESTION Y CALIDAD DE LOS SERVICIOS DE SALUD MATERNO-NEONATAL;180974582.000000000000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;Apoyo al Sistema Integral de Protección Social 5008/BL-HO;4579767.213159400000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;Proyecto de Servicios Esenciales de Salud y Preparación ante emergencias;5207552.647853879000000000000000000000;
2025;Copán;NA;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;Respuesta inmediata de salud pública para contener y controlar el coronavirus (COVID-19) y mitigar su efecto en la prestación de servicios en Honduras (RISP-HO-2);19468402.299784629000000000000000000000;
2025;Cortés;NA;AGROFORESTAL Y TURISMO;RECURSOS FORESTAL Y AMBIENTE;Instituto Nacional de Conservación y Desarrollo Forestal;Fortalecimiento del Sistema Nacional de Áreas Protegida de Honduras, SINAPH  (LIFEWEB);19431412.000000000000000000000000000000;
2025;Cortés;NA;AGROFORESTAL Y TURISMO;RECURSOS FORESTAL Y AMBIENTE;Secretaría de Recursos Naturales y Ambiente;Programa de Restauración de Bosques Resilientes al Clima y Silvicultura para la Sostenibilidad de los Servicios Ecosistémicos Relacionados con el Agua.;2590523.655737706000000000000000000000;
2025;Cortés;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Secretaría de Agricultura y Ganadería;Integrando la Innovación para la Competitividad Rural (COMRURAL III) ;7698276.924529490000000000000000000000;
2025;Cortés;NA;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;Apoyo al Programa de Transmisión  de Energía Eléctrica ;510750000.000000000000000000000000000000;
2025;Cortés;NA;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;Proyecto de Rehabilitación y Repotenciación del Complejo Hidroeléctrico Cañaveral-Río Lindo;846310000.000000000000000000000000000000;
2025;Cortés;NA;COMUNICACIONES Y ENERGIA;ENERGIA;Empresa Nacional de Energía Eléctrica;Renovación de la Central Hidroeléctrica Francisco Morazán Para Facilitar el Acceso a Energías Renovables;199506973.000000000000000000000000000000;
2025;Cortés;NA;COMUNICACIONES Y ENERGIA;TRANSPORTE Y OBRAS PUBLICAS;Fondo Hondureño de Inversión Social;Proyecto Recuperación de Emergencia a Causa de Ciclones Tropicales Eta e Iota en Honduras.;44488385.290000000000000000000000000000;
2025;Cortés;NA;COMUNICACIONES Y ENERGIA;TRANSPORTE Y OBRAS PUBLICAS;Secretaría de Infraestructura y Transporte;Reconstrucción del Puente No.1 (Viejo, Tangente) y Rehabilitación del Puente No.2 (Nuevo, Curvo) sobre la Laguna de Alvarado, ubicado en Puerto Cortés, Departamento de Cortés.;43968414.600000000000000000000000000000;
2025;Cortés;NA;FORTALECIMIENTO INSTITUCIONAL;DESCENTRALIZACION;Administración Aduanera de Honduras;Fortalecimiento Institucional y Operativo de la Administración Aduanera;261055000.000000000000000000000000000000;
2025;Cortés;NA;FORTALECIMIENTO INSTITUCIONAL;MODERNIZACION DEL ESTADO;Dirección de Gestión por Resultados;Proyecto Transformación Digital para una Mayor Competitividad;17582873.000000000000000000000000000000;
2025;Cortés;NA;FORTALECIMIENTO INSTITUCIONAL;MODERNIZACION DEL ESTADO;Instituto Nacional de Estadísticas;Programa de Apoyo al Censo de Población y Vivienda y Fortalecimiento del Sistema Estadístico Nacional  ;70081246.880000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;AGUA Y SANEAMIENTO;Fondo Hondureño de Inversión Social;Programa de Infraestructura para la Seguridad Ciudadana;28190200.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;AGUA Y SANEAMIENTO;Secretaría de Desarrollo Comunitario, Agua y Saneamiento;Programa para Incrementar la Resiliencia ante Inundaciones del Valle de Sula en Honduras;200000000.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;ARTES Y CULTURA ;Instituto Hondureño de Antropología e Historia;Fortalecimiento Integral del Instituto Hondureño de Antropología e Historia, para la restauración, rehabilitación, acceso inclusivo e investigación en sitios arqueológicos, museos, archivos históricos e inmuebles de patrimonio en 9 departamentos del país.;2461917.400718863000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;DEPORTES;Comisión Nacional de Deportes, Educación Física y Recreación;Construcción de 2 complejos deportivos ;224500000.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;DEPORTES;Comisión Nacional de Deportes, Educación Física y Recreación;Construcción, Mejoras, Y Rehabilitación De Espacios Físicos Deportivos, Recreativos Y Administrativo Con Acceso Inclusivo Para Uso De La Población A Nivel Nacional;10680000.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;EDUCACION;Fondo Hondureño de Inversión Social;PROGRAMA DE MEJORAMIENTO INTEGRAL DE LA INFRAESTRUCTURA Y FORMACION EDUCATIVA EN HONDURAS;56801179.375669100000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;EDUCACION;Programa de la Red Solidaria;Mejora de la Calidad Educativa para el Desarrollo de Habilidades para el Empleo: Proyecto Joven;854022.070000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;Mejoramiento de la Calidad en la Educación Prebásica en Honduras;9987353.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Dirección Nacional del Programa Ciudad Mujer;SERVICIOS DE DESARROLLO EMPRESARIAL Y UN ENTORNO FAVORABLE PARA LAS EMPRESARIAS DE HONDURAS;1641166.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Programa de la Red Solidaria;FINANCIAMIENTO ADICIONAL AL PROYECTO DE INTEGRACIÓN DE LA PROTECCIÓN SOCIAL;5849100.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Programa de la Red Solidaria;Programa Bono De Alivio A Familias Vulnerables Afectadas Por Fenomenos Naturales Producto Del Cambio Climatico/ 2282;74244823.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Programa de la Red Solidaria;PROYECTO DE APOYO A POBLACIONES VULNERABLES AFECTADAS POR CORONAVIRUS;542700.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Programa de la Red Solidaria;PROYECTO DE INTEGRACIÓN DE LA PROTECCIÓN SOCIAL / 6401-HN;1286400.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Registro Nacional de las Personas;Fortalecimiento del Ecosistema Nacion al de Registro Civil e Identificación de Honduras;73805100.000000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Secretaría de Agricultura y Ganadería;Fortalecimiento del Abastecimiento de Agua Urbana;84477815.384077331000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Secretaría de Trabajo y Seguridad Social;Programa de Apoyo para la Inserción Laboral en Honduras;2900584.340000000000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;Fortalecimiento del Programa de Trasplantes Renales y servicios conexos hospitalarios;137457031.394113300000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;Honduras - Iniciativa Regional de Eliminación de la Malaria (IREM en Mesoamérica y República Dominicana);5457854.659812809000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;Programa de construcción y equipamiento de Tres Hospitales(Tegucigalpa, San Pedro Sula y Roatán) para el Fortalecimiento de la Red Hospitalaria en Honduras;244179138.575002947000000000000000000000;
2025;Cortés;NA;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;Proyecto de Servicios Esenciales de Salud y Preparación ante emergencias;10827915.692010709000000000000000000000;
2025;El Paraíso;NA;AGROFORESTAL Y TURISMO;RECURSOS FORESTAL Y AMBIENTE;Secretaría de Recursos Naturales y Ambiente;Programa de Restauración de Bosques Resilientes al Clima y Silvicultura para la Sostenibilidad de los Servicios Ecosistémicos Relacionados con el Agua.;34108561.467213129000000000000000000000;
2025;El Paraíso;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Secretaría de Agricultura y Ganadería;Integrando la Innovación para la Competitividad Rural (COMRURAL II) Tipo de proyecto: Inversión Pública;52783539.933594100000000000000000000000;
2025;El Paraíso;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Secretaría de Agricultura y Ganadería;Integrando la Innovación para la Competitividad Rural (COMRURAL III) ;9944774.099778550000000000000000000000;
2025;El Paraíso;NA;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Transporte;Programa Carreteras Resilientes de Honduras (PCR-HN);105577492.000000000000000000000000000000;
2025;El Paraíso;NA;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Transporte;Rehabilitación con Concreto Hidráulico de la Carretera CA-6, Tramo: "Tegucigalpa (Posta de Villa Vieja) - Empalme Concreto Hidráulico Neteapa (Desvío a Morocelí)", con una Longitud de 50.5 Km, Ubicado;441058903.000000000000000000000000000000;
2025;El Paraíso;NA;FORTALECIMIENTO INSTITUCIONAL;MODERNIZACION DEL ESTADO;Dirección de Gestión por Resultados;Proyecto Transformación Digital para una Mayor Competitividad;6304972.000000000000000000000000000000;
2025;El Paraíso;NA;FORTALECIMIENTO INSTITUCIONAL;MODERNIZACION DEL ESTADO;Instituto Nacional de Estadísticas;Programa de Apoyo al Censo de Población y Vivienda y Fortalecimiento del Sistema Estadístico Nacional  ;19938379.700000000000000000000000000000;
2025;El Paraíso;NA;PROMOCION Y PROTECCION HUMANA;AGUA Y SANEAMIENTO;Fondo Hondureño de Inversión Social;Programa de Infraestructura para la Seguridad Ciudadana;8058400.000000000000000000000000000000;
2025;El Paraíso;NA;PROMOCION Y PROTECCION HUMANA;ARTES Y CULTURA ;Instituto Hondureño de Antropología e Historia;Fortalecimiento Integral del Instituto Hondureño de Antropología e Historia, para la restauración, rehabilitación, acceso inclusivo e investigación en sitios arqueológicos, museos, archivos históricos e inmuebles de patrimonio en 9 departamentos del país.;2585667.782445010000000000000000000000;
2025;El Paraíso;NA;PROMOCION Y PROTECCION HUMANA;EDUCACION;Secretaría de Educación;Mejoramiento de la Calidad en la Educación Prebásica en Honduras;4004823.000000000000000000000000000000;
2025;El Paraíso;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Programa de la Red Solidaria;FINANCIAMIENTO ADICIONAL AL PROYECTO DE INTEGRACIÓN DE LA PROTECCIÓN SOCIAL;57309120.000000000000000000000000000000;
2025;El Paraíso;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Programa de la Red Solidaria;Programa Bono De Alivio A Familias Vulnerables Afectadas Por Fenomenos Naturales Producto Del Cambio Climatico/ 2282;84491735.000000000000000000000000000000;
2025;El Paraíso;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Registro Nacional de las Personas;Fortalecimiento del Ecosistema Nacion al de Registro Civil e Identificación de Honduras;20997830.000000000000000000000000000000;
2025;El Paraíso;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Secretaría de Agricultura y Ganadería;Fortalecimiento del Abastecimiento de Agua Urbana;60268835.696252931000000000000000000000;
2025;El Paraíso;NA;PROMOCION Y PROTECCION HUMANA;PROTECCION SOCIAL;Secretaría de Trabajo y Seguridad Social;Programa de Apoyo para la Inserción Laboral en Honduras;4585854.160000000000000000000000000000;
2025;El Paraíso;NA;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;Honduras - Iniciativa Regional de Eliminación de la Malaria (IREM en Mesoamérica y República Dominicana);1792904.289844767000000000000000000000;
2025;El Paraíso;NA;PROMOCION Y PROTECCION HUMANA;SALUD;Secretaría de Salud;Proyecto de Servicios Esenciales de Salud y Preparación ante emergencias;2586898.393572839000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;RECURSOS FORESTAL Y AMBIENTE;Secretaría de Recursos Naturales y Ambiente;Programa de Restauración de Bosques Resilientes al Clima y Silvicultura para la Sostenibilidad de los Servicios Ecosistémicos Relacionados con el Agua.;46197671.860655757000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Fondo Hondureño de Inversión Social;PROYECTO CONVIVENCIA Y ESPACIOS SEGUROS PARA LOS JÓVENES EN HONDURAS;54768110.000000000000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Instituto Nacional de Conservación y Desarrollo Forestal;Diseño E Implementación De Un Piloto Del Sistema Para Asegurar La Legalidad De La Madera En Bosque De Pino;2000000.000000000000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Instituto Nacional de Conservación y Desarrollo Forestal;Rehabilitación y Reforestación tecnificada de fincas de café en agrobosques sostenibles y productivos en varias regiones cafetaleras de Honduras AGROBOSQUE	;47916705.500000000000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Secretaría de Agricultura y Ganadería;ALIANZA PARA EL CORREDOR SECO (USAID- GAFSP);13156550.000000000000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Secretaría de Agricultura y Ganadería;Fortalecimiento de la innovación, resiliencia y sostenibilidad de los sistemas agroalimentarios en el Norte Centro de Honduras (INNOVASAN);50000000.000000000000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Secretaría de Agricultura y Ganadería;Integrando la Innovación para la Competitividad Rural (COMRURAL II) Tipo de proyecto: Inversión Pública;75275728.444803530000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Secretaría de Agricultura y Ganadería;Integrando la Innovación para la Competitividad Rural (COMRURAL III) ;116530889.342938870000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Secretaría de Agricultura y Ganadería;PROYECTO DE DESAROLLO AGRICOLA BAJO RIEGO (PDABR);690798.000000000000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Secretaría de Agricultura y Ganadería;Proyecto de inclusión económica y social de pequeños productores rurales en la región noreste de Honduras (PROINORTE);4132567.000000000000000000000000000000;
2025;Francisco Morazán;NA;AGROFORESTAL Y TURISMO;SEGURIDAD ALIMENTARIA;Secretaría de Agricultura y Ganadería;PROYECTO INTEGRAL DE DESARROLLO RURAL Y PRODUCTIVIDAD;180069051.407013800000000000000000000000;
2025;Francisco Morazán;NA;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Transporte;Construcción y Pavimentación con Concreto Hidráulico de la Carretera Central, Tramo: "Marale - Empalme Carretera Yoro" (53.31 km), localizado en el Departamento de Francisco Morazán y Yoro.;8265853.000000000000000000000000000000;
2025;Francisco Morazán;NA;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Transporte;Construcción y Pavimentación con Concreto Hidráulico del Tramo Carretero: "Portillo del Lobo-Reitoca - Curarén" (39.54 KM), Localizado en los Departamentos de Francisco Morazán y Choluteca.;65904000.000000000000000000000000000000;
2025;Francisco Morazán;NA;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Transporte;Libramiento Salida CA-5 Sur;599407245.000000000000000000000000000000;
2025;Francisco Morazán;NA;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Transporte;Pavimentación con Concreto Hidráulico del Tramo Carretero: "San Juan de Flores-Talanga",  (R73), con una Longitud de 18.46 Km, Ubicado en el Departamento de Francisco Morazán .;10571485.000000000000000000000000000000;
2025;Francisco Morazán;NA;COMUNICACIONES Y ENERGIA;CARRETERAS;Secretaría de Infraestructura y Transporte;Programa Carreteras Resilientes de Honduras (PCR-HN);848406050.850000000000000000000000000000;
